movieID|Name|IMDBid|Year|url|rtid|crating|cscore|arating|ascore|genre
495|Ai no korida|0074102|1976|http://ia.media-imdb.com/images/M/MV5BMTMwNzU5NzgxOV5BMl5BanBnXkFtZTcwNjIyMjk1Mg@@._V1._SY314_CR4,0,214,314_.jpg|in_the_realm_of_the_senses|7.5|100|3.5|67|Drama
496|What Happened Was...|0111689|1994|http://ia.media-imdb.com/images/M/MV5BMTQwMTY0NTY5OF5BMl5BanBnXkFtZTcwOTIzODEzMQ@@._V1._SX214_CR0,0,214,314_.jpg|what_happened_was|7|75|4.1|84|Comedy^Drama^Romance
497|Much Ado About Nothing|0107616|1993|http://ia.media-imdb.com/images/M/MV5BMTUxNzEyNjU3MF5BMl5BanBnXkFtZTcwODczODEyMQ@@._V1._SY314_CR1,0,214,314_.jpg|1045992-much_ado_about_nothing|7.1|75|3.6|82|Comedy^Romance
498|Mr. Jones|0107611|1993|http://ia.media-imdb.com/images/M/MV5BNjg1OTc2NjU5OV5BMl5BanBnXkFtZTcwNjMwNDAyMQ@@._V1._SY314_CR4,0,214,314_.jpg|mr_jones|5.2|50|3|45|Drama^Romance
499|Mr. Wonderful|0107613|1993|http://ia.media-imdb.com/images/M/MV5BNTE5MTc4MTU0MF5BMl5BanBnXkFtZTcwNjU0MTgxMQ@@._V1._SY314_CR0,0,214,314_.jpg|mr_wonderful|5.9|60|3.1|46|Comedy^Romance
500|Mrs. Doubtfire|0107614|1993|http://ia.media-imdb.com/images/M/MV5BMTI3ODIwMjc0NV5BMl5BanBnXkFtZTcwNTg4MTU1MQ@@._V1._SY314_CR3,0,214,314_.jpg|mrs_doubtfire|5.7|50|3.4|73|Comedy^Drama
501|Naked|0107653|1993|http://ia.media-imdb.com/images/M/MV5BMTkzMTA4NTE4MV5BMl5BanBnXkFtZTcwNzM4MDMzMQ@@._V1._SY314_CR50,0,214,314_.jpg|1048185-naked|8|100|4.3|92|Drama
502|The Next Karate Kid|0110657|1994|http://ia.media-imdb.com/images/M/MV5BMTc1MzQ0ODE0MF5BMl5BanBnXkFtZTcwMzI5NTcyMQ@@._V1._SY314_CR3,0,214,314_.jpg|next_karate_kid|3.6|0|0|0|Action^Children
503|The New Age|0110649|1994||new_age|6|66|3.1|40|Drama
504|No Escape|0110678|1994|http://ia.media-imdb.com/images/M/MV5BMzY5ODMxMzg2Nl5BMl5BanBnXkFtZTcwNzc1MjQyMQ@@._V1._SY314_CR4,0,214,314_.jpg|no_escape|5.1|0|3|43|Action^Sci-Fi
505|North|0110687|1994|http://ia.media-imdb.com/images/M/MV5BMjEwMTQ5NjgxNF5BMl5BanBnXkFtZTcwNTk4NjUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|north|3|0|2.6|32|Comedy
506|Orlando|0107756|1992|http://ia.media-imdb.com/images/M/MV5BMTg4MzM1Mzc1NV5BMl5BanBnXkFtZTcwNTYxNDMzMQ@@._V1._SX200_SY286_.jpg|orlando|6.2|50|3.9|81|Drama
507|A Perfect World|0107808|1993|http://ia.media-imdb.com/images/M/MV5BMTIyMDEzNTIwMF5BMl5BanBnXkFtZTcwMTA2MTYyMQ@@._V1._SY302_CR1,0,214,302_.jpg|perfect_world|7.2|80|3.5|77|Crime^Drama^Thriller
508|Philadelphia|0107818|1993|http://ia.media-imdb.com/images/M/MV5BMTg5MDY5NjgwM15BMl5BanBnXkFtZTYwNjg3Nzk4._V1._SY314_CR3,0,214,314_.jpg|philadelphia|6.5|80|3.7|87|Drama
509|The Piano|0107822|1993|http://ia.media-imdb.com/images/M/MV5BMTAyOTA0MzQ5NTReQTJeQWpwZ15BbWU3MDQ4NDkwMjE@._V1._SX214_CR0,0,214,314_.jpg|piano|8|100|3.7|86|Drama^Romance
510|Poetic Justice|0107840|1993|http://ia.media-imdb.com/images/M/MV5BMTU1NDI5NzExNF5BMl5BanBnXkFtZTcwNzA5NzcyMw@@._V1._SX32_CR0,0,32,44_.jpg|poetic_justice|4.6|33|3.4|83|Drama
511|The Program|0107889|1993|http://ia.media-imdb.com/images/M/MV5BMTI4OTczODY3N15BMl5BanBnXkFtZTcwMzQ1NjUyMQ@@._V1._SY314_CR3,0,214,314_.jpg|program|5|33|3.6|77|Action^Drama
512|The Puppet Masters|0111003|1994|http://ia.media-imdb.com/images/M/MV5BMTc0ODg0OTg0NF5BMl5BanBnXkFtZTcwNzY4ODUyMQ@@._V1._SX214_CR0,0,214,314_.jpg|puppet_masters|4.9|0|2.8|38|Horror^Sci-Fi
513|Radioland Murders|0110939|1994|http://ia.media-imdb.com/images/M/MV5BNjU3MzI5ODIzNV5BMl5BanBnXkFtZTcwNDY4MzMzMQ@@._V1._SY314_CR3,0,214,314_.jpg|radioland_murders|4|0|3.1|52|Comedy^Mystery^Romance
514|The Ref|0110955|1994|http://ia.media-imdb.com/images/M/MV5BMTgxNTgyMzk0NV5BMl5BanBnXkFtZTYwMjM5Mzg5._V1._SY314_CR2,0,214,314_.jpg|ref|6.6|50|3.3|73|Comedy
515|The Remains of the Day|0107943|1993|http://ia.media-imdb.com/images/M/MV5BMTM2NzIwMTM5NV5BMl5BanBnXkFtZTcwNjQ2MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg|remains_of_the_day|8.4|87|3.8|86|Drama^Romance
516|Renaissance Man|0110971|1994|http://ia.media-imdb.com/images/M/MV5BMTI5MDI4MzM4M15BMl5BanBnXkFtZTcwMTE2MTIyMQ@@._V1._SY314_CR3,0,214,314_.jpg|renaissance_man|4.4|0|2.9|54|Comedy^Drama
517|Rising Sun|0107969|1993|http://ia.media-imdb.com/images/M/MV5BMjAyNjc0MTE5NV5BMl5BanBnXkFtZTcwODY4MTU1MQ@@._V1._SY314_CR3,0,214,314_.jpg|rising_sun|5.1|36|2.9|47|Action^Drama^Mystery
518|The Road to Wellville|0111001|1994|http://ia.media-imdb.com/images/M/MV5BMTg0MDc4NTY5N15BMl5BanBnXkFtZTcwMzU1NTYyMQ@@._V1._SY314_CR4,0,214,314_.jpg|road_to_wellville|4.9|50|2.8|39|Comedy
519|RoboCop 3|0107978|1993|http://ia.media-imdb.com/images/M/MV5BMTMyNDg0NzYyM15BMl5BanBnXkFtZTcwMDkxNDUyMQ@@._V1._SY314_CR8,0,214,314_.jpg|robocop_3|3.1|0|2.3|21|Crime^Sci-Fi^Thriller
520|Robin Hood: Men in Tights|0107977|1993|http://ia.media-imdb.com/images/M/MV5BMTA2OTYyODU3MDheQTJeQWpwZ15BbWU3MDA5MjIwNDE@._V1._SY314_CR2,0,214,314_.jpg|robin_hood_men_in_tights|5.1|0|3.5|79|Comedy
521|Romeo Is Bleeding|0107983|1993|http://ia.media-imdb.com/images/M/MV5BMTA3MTgzMDc5MjdeQTJeQWpwZ15BbWU3MDk0NjU1MjE@._V1._SY314_CR4,0,214,314_.jpg|romeo_is_bleeding|4.5|0|3.3|62|Crime^Thriller
522|Romper Stomper|0105275|1992|http://ia.media-imdb.com/images/M/MV5BMTIxNjgxNDA4MV5BMl5BanBnXkFtZTcwNTY4NDEzMQ@@._V1._SY314_CR4,0,214,314_.jpg|romper_stomper|6.2|25|3.5|72|Action^Drama
523|Ruby in Paradise|0108000|1993|http://ia.media-imdb.com/images/M/MV5BMTk2MTMxMzY3OF5BMl5BanBnXkFtZTcwMzg0NDMzMQ@@._V1._SY314_CR3,0,214,314_.jpg|ruby_in_paradise|7.8|100|3.8|77|Drama
524|Rudy|0108002|1993|http://ia.media-imdb.com/images/M/MV5BMTI1NTc4NjA4M15BMl5BanBnXkFtZTcwNDYwOTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg|rudy|6.8|75|3.7|88|Drama
525|The Saint of Fort Washington|0108026|1993|http://ia.media-imdb.com/images/M/MV5BMTk2ODQ0MzM5M15BMl5BanBnXkFtZTcwNDMyMjQyMQ@@._V1._SX80_SY140_.jpg|saint_of_fort_washington|6.5|66|3.9|84|Drama
526|Les nuits fauves|0105032|1992|http://ia.media-imdb.com/images/M/MV5BMTUzMjExNzE1NF5BMl5BanBnXkFtZTcwNzgzNzcxMQ@@._V1._SX214_CR0,0,214,314_.jpg|les-nuits-fauves-savage-nights|0|0|0|0|Drama
527|Schindler's List|0108052|1993|http://ia.media-imdb.com/images/M/MV5BMTIxOTAxNTc4NF5BMl5BanBnXkFtZTcwOTg1NzQyMQ@@._V1._SY314_CR2,0,214,314_.jpg|schindlers_list|8.8|100|4.3|96|Drama^War
528|The Last Boy Scout|0102266|1991|http://ia.media-imdb.com/images/M/MV5BMTUxNjQxMTAwMV5BMl5BanBnXkFtZTcwNTI5ODMyMQ@@._V1._SY314_CR8,0,214,314_.jpg|last_boy_scout|5.1|50|3.3|66|Comedy
529|Searching for Bobby Fischer|0108065|1993|http://ia.media-imdb.com/images/M/MV5BMTI3NzY3ODg3N15BMl5BanBnXkFtZTcwNzU1NzcyMQ@@._V1._SY314_CR4,0,214,314_.jpg|searching_for_bobby_fischer|8.1|100|3.5|81|Drama
530|Second Best|0328390|2004|http://ia.media-imdb.com/images/M/MV5BMTk3ODMyNTg3OF5BMl5BanBnXkFtZTcwOTE4NjUzMQ@@._V1._SY314_CR2,0,214,314_.jpg|10003765-second_best|5|25|3|37|Drama
531|The Secret Garden|0108071|1993|http://ia.media-imdb.com/images/M/MV5BNzEyNTc0NjE0MF5BMl5BanBnXkFtZTcwNTUzNzYxMQ@@._V1._SY314_CR7,0,214,314_.jpg|1045518-secret_garden|8.1|66|3.3|72|Children^Drama
532|Serial Mom|0111127|1994|http://ia.media-imdb.com/images/M/MV5BNTY2OTAyMDM4M15BMl5BanBnXkFtZTcwODIyNTEzMQ@@._V1._SY314_CR8,0,214,314_.jpg|serial_mom|5.8|12|3|62|Comedy^Crime^Horror
533|Kagemusha|0080979|1980|http://ia.media-imdb.com/images/M/MV5BMTU4NDc5Mjk5OF5BMl5BanBnXkFtZTcwMDkyNjcyMQ@@._V1._SY314_CR5,0,214,314_.jpg|kagemusha|7.5|50|4.2|91|Action^Adventure^Fantasy^Mystery
534|Shadowlands|0108101|1993|http://ia.media-imdb.com/images/M/MV5BMTI4NjgwMDMyMl5BMl5BanBnXkFtZTcwNTM4MDMzMQ@@._V1._SY314_CR4,0,214,314_.jpg|1048267-shadowlands|8|100|3.9|85|Drama^Romance
535|Short Cuts|0108122|1993|http://ia.media-imdb.com/images/M/MV5BNzI4NTg5MDMzNl5BMl5BanBnXkFtZTcwMjk0MTcyMQ@@._V1._SY314_CR13,0,214,314_.jpg|short_cuts|7.8|87|3.9|87|Drama
536|A Simple Twist of Fate|0111194|1994|http://ia.media-imdb.com/images/M/MV5BMTIzMDQxNjk3MF5BMl5BanBnXkFtZTcwODk5NTUyMQ@@._V1._SY314_CR2,0,214,314_.jpg|simple_twist_of_fate|5.5|0|3.1|52|Drama
537|Sairen|0494815|2006||sairenforbidden-siren|0|0|0|0|Drama
538|Six Degrees of Separation|0108149|1993|http://ia.media-imdb.com/images/M/MV5BMTc0NjYzODI2MF5BMl5BanBnXkFtZTYwOTUwMDk5._V1._SX214_CR0,0,214,314_.jpg|six_degrees_of_separation|7.1|33|3.3|67|Drama
539|Sleepless in Seattle|0108160|1993|http://ia.media-imdb.com/images/M/MV5BMTIzNDM0MTAzNV5BMl5BanBnXkFtZTcwNDE3MDMyMQ@@._V1._SY314_CR1,0,214,314_.jpg|sleepless_in_seattle|6.5|60|3.3|75|Comedy^Drama^Romance
540|Sliver|0108162|1993|http://ia.media-imdb.com/images/M/MV5BMTI1MDUxNDk3MV5BMl5BanBnXkFtZTcwNDQ2NDQzMQ@@._V1._SY314_CR3,0,214,314_.jpg|sliver|3.6|0|2.5|34|Thriller
541|Blade Runner|0083658|1982|http://ia.media-imdb.com/images/M/MV5BMTkxNTQ5NTI0Ml5BMl5BanBnXkFtZTYwODgzMDc4._V1._SX214_CR0,0,214,314_.jpg|replikator-cloned-to-kill|0|0|0|0|Adventure^Drama^Film-Noir^Sci-Fi^Thriller
542|Son in Law|0108186|1993|http://ia.media-imdb.com/images/M/MV5BMTUxNDkyODMwN15BMl5BanBnXkFtZTYwODA3NjU5._V1._SY314_CR2,0,214,314_.jpg|son_in_law_1993|3.8|0|2.9|62|Comedy
543|So I Married an Axe Murderer|0108174|1993|http://ia.media-imdb.com/images/M/MV5BMTY3OTY0NzYzMV5BMl5BanBnXkFtZTcwMDc2MjYxMQ@@._V1._SY314_CR4,0,214,314_.jpg|so_i_married_an_axe_murderer|5.3|37|3|66|Comedy^Romance^Thriller
544|Striking Distance|0108238|1993|http://ia.media-imdb.com/images/M/MV5BMjA2NTg2Mzc0NF5BMl5BanBnXkFtZTcwMjYxNjYyMQ@@._V1._SY314_CR1,0,214,314_.jpg|striking_distance|3.6|0|2.8|39|Action^Crime
545|Harem suare|0179841|1999|http://ia.media-imdb.com/images/M/MV5BMjcwNjYxMTcxNF5BMl5BanBnXkFtZTcwODMwMjAyMQ@@._V1._SY314_CR4,0,214,314_.jpg|1121056-harem|0|0|0|0|Drama
546|Super Mario Bros.|0108255|1993|http://ia.media-imdb.com/images/M/MV5BNDc3OTQ1OTkwNV5BMl5BanBnXkFtZTcwMzUzOTUxMQ@@._V1._SY314_CR4,0,214,314_.jpg||\N|\N|\N|\N|Action^Adventure^Children^Comedy^Fantasy^Sci-Fi
547|Surviving the Game|0111323|1994|http://ia.media-imdb.com/images/M/MV5BMTIxMzY0MDU0OV5BMl5BanBnXkFtZTcwNjIxNTYyMQ@@._V1._SY314_CR5,0,214,314_.jpg|surviving_the_game|4.3|0|3|48|Action^Adventure^Thriller
548|Terminal Velocity|0111400|1994|http://ia.media-imdb.com/images/M/MV5BMjE5MzUxMjIxMF5BMl5BanBnXkFtZTcwNDA3MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg|terminal_velocity|3.6|0|2.6|25|Action^Mystery^Thriller
549|Thirty Two Short Films About Glenn Gould|0108328|1993|http://ia.media-imdb.com/images/M/MV5BMjA4MTA3NjI0N15BMl5BanBnXkFtZTcwMzUxOTAwMQ@@._V1._SY314_CR1,0,214,314_.jpg|thirty-two-short-films-about-glenn-gould|8|100|3.8|79|Drama^Musical
550|Threesome|0111418|1994|http://ia.media-imdb.com/images/M/MV5BMTM1NzQ4NDI3Ml5BMl5BanBnXkFtZTcwMDM0NzMyMQ@@._V1._SY314_CR2,0,214,314_.jpg|threesome|4.4|16|3|52|Comedy^Romance
551|The Nightmare Before Christmas|0107688|1993|http://ia.media-imdb.com/images/M/MV5BMTY2MDE3NTU2Ml5BMl5BanBnXkFtZTYwNjk1NTQ5._V1._SX214_CR0,0,214,314_.jpg|nightmare_before_christmas|8.2|100|3.8|89|Animation^Children^Fantasy^Musical
552|The Three Musketeers|0108333|1993|http://ia.media-imdb.com/images/M/MV5BMjExNzg2NTU3MV5BMl5BanBnXkFtZTYwMDY4MDk5._V1._SX214_CR0,0,214,314_.jpg|1046772-three_musketeers|4.8|0|3.2|67|Action^Adventure^Comedy
553|Tombstone|0108358|1993|http://ia.media-imdb.com/images/M/MV5BMjExNzM2Mzc3N15BMl5BanBnXkFtZTcwODYyNzgxMQ@@._V1._SY314_CR7,0,214,314_.jpg|tombstone|6.4|0|3.8|93|Action^Drama^Western
554|Law & Order: Trial by Jury|0406429|2005|http://ia.media-imdb.com/images/M/MV5BMjE1MTkwODA3Ml5BMl5BanBnXkFtZTcwNDQ1MjIzMQ@@._V1._SY314_CR9,0,214,314_.jpg||\N|\N|\N|\N|Crime^Drama^Thriller
555|True Romance|0108399|1993|http://ia.media-imdb.com/images/M/MV5BMTI1Njg1NzAxMl5BMl5BanBnXkFtZTYwOTk5MDE5._V1._SX214_CR0,0,214,314_.jpg|true_romance|7.5|77|3.9|90|Action^Crime^Romance
556|Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb|0057012|1964|http://ia.media-imdb.com/images/M/MV5BMTU2ODM2NTkxNF5BMl5BanBnXkFtZTcwOTMwMzU3Mg@@._V1._SX214_CR0,0,214,314_.jpg|dr_strangelove|9|100|4.2|94|Documentary
558|The Pagemaster|0110763|1994|http://ia.media-imdb.com/images/M/MV5BMTc2MjY4MjYwN15BMl5BanBnXkFtZTcwNDI3MjAyMQ@@._V1._SY314_CR2,0,214,314_.jpg|pagemaster|4.6|33|2.8|49|Action^Adventure^Animation^Children^Fantasy
559|2 Days in Paris|0841044|2007|http://ia.media-imdb.com/images/M/MV5BMjAyNTY3NTcyOF5BMl5BanBnXkFtZTcwMTcyMjM1MQ@@._V1._SX214_CR0,0,214,314_.jpg|two_days_in_paris|6.8|88|3.6|71|Comedy
560|The Beans of Egypt, Maine|0109226|1994|http://ia.media-imdb.com/images/M/MV5BMTk5NTI1MDM1OF5BMl5BanBnXkFtZTcwODI5OTcyMQ@@._V1._SX77_SY140_.jpg|forbidden_choices|0|0|0|0|Drama
561|Killer Movie|0988083|2008|http://ia.media-imdb.com/images/M/MV5BMzAxOTg0NTg5Ml5BMl5BanBnXkFtZTcwMTE3MTAyMg@@._V1._SX214_CR0,0,214,314_.jpg|killer_movie|0|0|0|0|Drama^Thriller
562|Welcome to the Dollhouse|0114906|1995|http://ia.media-imdb.com/images/M/MV5BMTcxMzk5NzY4OV5BMl5BanBnXkFtZTcwNzcxNTgxMQ@@._V1._SY314_CR3,0,214,314_.jpg|welcome_to_the_dollhouse|7.9|85|3.7|84|Comedy^Drama
563|Germinal|0107002|1993|http://ia.media-imdb.com/images/M/MV5BMzk5NTA4MjMwNl5BMl5BanBnXkFtZTYwMTg4NTg5._V1._SX214_CR0,0,214,314_.jpg|germinal|6.9|100|3.7|71|Drama
564|Chugyeogja|1190539|2008|http://ia.media-imdb.com/images/M/MV5BMjIyMzQwNjc2MV5BMl5BanBnXkFtZTcwNzg4MTY1Mg@@._V1._SY314_CR3,0,214,314_.jpg|chaser|6.7|80|4|88|Comedy
565|Cronos|0104029|1993|http://ia.media-imdb.com/images/M/MV5BMTYyNjg1NjE4NF5BMl5BanBnXkFtZTcwMTg4MDUyMQ@@._V1._SY314_CR4,0,214,314_.jpg|cronos|7.3|85|3.5|68|Action^Drama^Horror
566|Naked in New York|0110623|1993|http://ia.media-imdb.com/images/M/MV5BMTI2MTI0OTc3N15BMl5BanBnXkFtZTcwNzY2NjYyMQ@@._V1._SY314_CR0,0,214,314_.jpg|naked_in_new_york|6.1|33|2.9|34|Comedy^Romance
567|Kika|0107315|1993|http://ia.media-imdb.com/images/M/MV5BMTk0NDA2ODgxMV5BMl5BanBnXkFtZTcwMjUzNzIyMQ@@._V1._SX103_SY140_.jpg|kika|5.7|40|0|0|Comedy^Drama
568|Bhaji on the Beach|0106408|1993|http://ia.media-imdb.com/images/M/MV5BMTYyNTM0Mzk3MF5BMl5BanBnXkFtZTcwNDAzMTgxMQ@@._V1._SY314_CR4,0,214,314_.jpg|bhaji_on_the_beach|7.4|100|3.3|60|Comedy^Drama
569|Little Big League|0110363|1994|http://ia.media-imdb.com/images/M/MV5BMTcyMDE3MzU0OF5BMl5BanBnXkFtZTcwNDM0NTIyMQ@@._V1._SY314_CR1,0,214,314_.jpg|little_big_league|5.2|66|2.9|50|Comedy^Drama
570|Kadisbellan|0107349|1993|http://ia.media-imdb.com/images/M/MV5BMTI4OTM2Njg1MV5BMl5BanBnXkFtZTYwODAyNzg5._V1._SX214_CR0,0,214,314_.jpg|kadisbellan-slingshot|6.9|100|3.5|59|Comedy^Drama
571|Wide-Eyed and Legless|0111709|1993|http://ia.media-imdb.com/images/M/MV5BNTA0MTExMDY1NF5BMl5BanBnXkFtZTcwMzI4MjkxMQ@@._V1._SY314_CR2,0,214,314_.jpg|wedding_gift|6|50|0|0|Drama^Romance
572|Foreign Student|0109828|1994||foreign_student|0|0|0|0|Drama
573|Io speriamo che me la cavo|0107225|1992|http://ia.media-imdb.com/images/M/MV5BMTA1MzMzODE4ODVeQTJeQWpwZ15BbWU3MDg4NzQ1MjE@._V1._SY314_CR2,0,214,314_.jpg|ciao_professore|6.2|50|3.6|71|Drama
574|Spanking the Monkey|0111252|1994|http://ia.media-imdb.com/images/M/MV5BMjE5NTA0MDc0Ml5BMl5BanBnXkFtZTcwMTQ4MjYzMQ@@._V1._SY314_CR4,0,214,314_.jpg|spanking_the_monkey|7.2|100|3.1|52|Comedy^Drama
575|The Little Rascals|0110366|1994|http://ia.media-imdb.com/images/M/MV5BMTQ0NjUzMTcyNV5BMl5BanBnXkFtZTcwOTY5MzEyMQ@@._V1._SY314_CR8,0,214,314_.jpg|little_rascals|3.8|0|0|0|Children^Comedy
577|Andre|0109120|1994|http://ia.media-imdb.com/images/M/MV5BMTg3MjU1MzYyMl5BMl5BanBnXkFtZTcwNzI4MjEyMQ@@._V1._SY314_CR3,0,214,314_.jpg|andre|5.3|0|2.7|52|Adventure^Children
579|La scorta|0108059|1993|http://ia.media-imdb.com/images/M/MV5BMTkzMTg0MTAxNF5BMl5BanBnXkFtZTYwMDUwNzI5._V1._SX214_CR0,0,214,314_.jpg|la_scorta|5.9|0|3.3|59|Crime^Thriller
580|Princess Caraboo|0110892|1994|http://ia.media-imdb.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@._V1._SX214_CR0,0,214,314_.jpg|princess_caraboo|5.7|0|3|43|Drama
581|The Celluloid Closet|0112651|1995|http://ia.media-imdb.com/images/M/MV5BMTI2NjIzOTI5MV5BMl5BanBnXkFtZTcwNTcwNTEyMQ@@._V1._SY314_CR1,0,214,314_.jpg|celluloid_closet|7.8|100|3.9|87|Documentary
582|Metisse|0107642|1993|http://ia.media-imdb.com/images/M/MV5BMTkzMDk4MDMzMl5BMl5BanBnXkFtZTcwMTU4ODgyMQ@@._V1._SY314_CR7,0,214,314_.jpg|cafe_au_lait|5.9|50|0|0|Comedy^Drama
583|Caro diario|0109382|1993|http://ia.media-imdb.com/images/M/MV5BMjA3MjY4NzYyNl5BMl5BanBnXkFtZTYwNzM4Mjg5._V1._SX150_SY224_.jpg|caro_diario|6.7|0|4.1|86|Comedy^Drama
585|The Brady Bunch Movie|0112572|1995|http://ia.media-imdb.com/images/M/MV5BMTEwNjU1NjMyNDBeQTJeQWpwZ15BbWU3MDQ4NDUwMjE@._V1._SY314_CR2,0,214,314_.jpg|brady_bunch_movie|5.7|63|2.4|38|Comedy
586|Home Alone|0099785|1990|http://ia.media-imdb.com/images/M/MV5BMTUzMzg4MTg2M15BMl5BanBnXkFtZTYwNDM4OTk4._V1._SY314_CR5,0,214,314_.jpg|home_alone|5|0|3.3|74|Children^Comedy
587|Ghost|0099653|1990|http://ia.media-imdb.com/images/M/MV5BMjAxNzk3NDQ3OV5BMl5BanBnXkFtZTcwODU3MjE0MQ@@._V1._SY314_CR4,0,214,314_.jpg|1031086-ghost|6.8|100|3.5|79|Comedy^Drama^Fantasy^Romance^Thriller
588|Aladdin|0103639|1992|http://ia.media-imdb.com/images/M/MV5BMjE0ODI0NTM1OV5BMl5BanBnXkFtZTcwODE0MjYyMQ@@._V1._SY314_CR5,0,214,314_.jpg||\N|\N|\N|\N|Adventure^Animation^Children^Comedy^Musical
589|Terminator 2: Judgment Day|0103064|1991|http://ia.media-imdb.com/images/M/MV5BMTg5NzUwMDU5NF5BMl5BanBnXkFtZTcwMjk2MDA4Mg@@._V1._SY314_CR17,0,214,314_.jpg|terminator_2_judgment_day|8.4|90|3.7|88|Action^Sci-Fi
590|Dances with Wolves|0099348|1990|http://ia.media-imdb.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1._SX214_CR0,0,214,314_.jpg|dances_with_wolves|7|70|3.6|84|Adventure^Drama^Western
591|Tough and Deadly|0114706|1995|http://ia.media-imdb.com/images/M/MV5BMTc5OTQxMjc5NF5BMl5BanBnXkFtZTcwOTY0NTQyMQ@@._V1._SY314_CR4,0,214,314_.jpg||\N|\N|\N|\N|Action^Drama^Thriller
592|Batman|0060153|1966|http://ia.media-imdb.com/images/M/MV5BMTgwODIyNjQzMF5BMl5BanBnXkFtZTcwOTIxMjMyMQ@@._V1._SY314_CR1,0,214,314_.jpg|batman_the_movie|6.2|100|3|51|Action^Crime^Sci-Fi^Thriller
593|The Silence of the Lambs|0102926|1991|http://ia.media-imdb.com/images/M/MV5BMTc2MjE2NzM2N15BMl5BanBnXkFtZTcwMjM3MjI3Mw@@._V1._SX214_CR0,0,214,314_.jpg|silence_of_the_lambs|8.5|90|4|93|Crime^Horror^Thriller
594|Snow White and the Seven Dwarfs|0029583|1937|http://ia.media-imdb.com/images/M/MV5BMTc5NzMxMTY2Nl5BMl5BanBnXkFtZTcwMzEyODY4Mg@@._V1._SY314_CR23,0,214,314_.jpg|the-house-of-magical-sounds|0|0|0|0|Animation^Children^Drama^Fantasy^Musical
595|Beauty and the Beast|0101414|1991|http://ia.media-imdb.com/images/M/MV5BMTUyMjI5MjIxN15BMl5BanBnXkFtZTcwNDI1MzMyMQ@@._V1._SX214_CR0,0,214,314_.jpg|1038728-beauty_and_the_beast|8|94|3.7|85|Animation^Children^Fantasy^Musical^Romance
596|Pinocchio|0032910|1940|http://ia.media-imdb.com/images/M/MV5BMTI1NDM4ODQ3Ml5BMl5BanBnXkFtZTcwNzE1MzQyMQ@@._V1._SY314_CR1,0,214,314_.jpg|1016342-pinocchio|9|100|3.3|66|Animation^Children^Fantasy^Musical
597|Pretty Woman|0100405|1990|http://ia.media-imdb.com/images/M/MV5BMTMwNTA5ODAxM15BMl5BanBnXkFtZTYwNTQwODU5._V1._SX214_CR0,0,214,314_.jpg|pretty_woman|5.7|66|3.5|68|Comedy^Romance
598|Okno v Parizh|0110719|1994|http://ia.media-imdb.com/images/M/MV5BMTU5OTAxNjg2NV5BMl5BanBnXkFtZTcwNjQwNDMzMQ@@._V1._SY314_CR4,0,214,314_.jpg|window_to_paris|5.4|0|3.9|88|Comedy^Fantasy
599|The Wild Bunch|0065214|1969|http://ia.media-imdb.com/images/M/MV5BMTMxODIxMzcyN15BMl5BanBnXkFtZTYwOTU5MzY5._V1._SY314_CR8,0,214,314_.jpg|1059489-wild_bunch|8.8|85|4|90|Adventure^Western
600|Love and a .45|0110395|1994|http://ia.media-imdb.com/images/M/MV5BMTUxODM1MDQ4MF5BMl5BanBnXkFtZTcwMTg3NjIyMQ@@._V1._SY314_CR2,0,214,314_.jpg|love_and_a_45|6.2|0|0|0|Thriller
602|A Great Day in Harlem|0109934|1994|http://ia.media-imdb.com/images/M/MV5BMjA5MzU5NTE2Ml5BMl5BanBnXkFtZTcwOTUzNDEzMQ@@._V1._SY314_CR5,0,214,314_.jpg|great_day_in_harlem|7.5|85|3.9|82|Documentary
603|Bye Bye Love|0112606|1995|http://ia.media-imdb.com/images/M/MV5BMTQ1NDIyMDkzM15BMl5BanBnXkFtZTcwNzcwODcyMQ@@._V1._SY314_CR4,0,214,314_.jpg|bye_bye_love|4.2|33|2.9|49|Comedy
605|One Fine Day|0117247|1996|http://ia.media-imdb.com/images/M/MV5BMTk0NDg0Mjk1M15BMl5BanBnXkFtZTcwNjU5NTgxMQ@@._V1._SY314_CR1,0,214,314_.jpg|1074374-one_fine_day|5.7|16|3.1|63|Drama^Romance
606|Candyman: Farewell to the Flesh|0112625|1995|http://ia.media-imdb.com/images/M/MV5BMTk4NDA3MTE1OF5BMl5BanBnXkFtZTcwMjk5MzAzMQ@@._V1._SX214_CR0,0,214,314_.jpg|candyman_farewell_to_the_flesh|4.9|0|2.7|44|Fantasy^Horror
608|Fargo|0116282|1996|http://ia.media-imdb.com/images/M/MV5BMTM3NTQwMDc2N15BMl5BanBnXkFtZTcwNTEyNjU5Mw@@._V1._SX214_CR0,0,214,314_.jpg|fargo|8.4|85|3.9|91|Comedy^Crime^Drama^Thriller
